	ST-00010415_t1	ST-00010415_t2	ST-00010421_t1	ST-00010421_t2	ST-00011458_t1	ST-00011458_t2	ST-00044073_t1	ST-00044073_t2	ST-00044885_t1	ST-00044885_t2	ST-00045433_t1	ST-00045433_t2	ST-00057286_t1	ST-00057286_t2	ST-00057532_t1	ST-00057532_t2	ST-00060623_t1	ST-00060623_t2	ST-00062958_t1	ST-00062958_t2	ST-00075023_t1	ST-00075023_t2	ST-00128432_t1	ST-00128432_t2	ST-00177454_t1	ST-00177454_t2	ST-00242187_t1	ST-00242187_t2	ST-00286016_t1	ST-00286016_t2	ST-00286572_t1	ST-00286572_t2	ST-00287578_t1	ST-00287578_t2	ST-00295414_t1	ST-00295414_t2	ST-00319255_t1	ST-00319255_t2	ST-00320227_t1	ST-00320227_t2	ST-00339988_t1	ST-00339988_t2	ST-00360236_t1	ST-00360236_t2	ST-00418342_t1	ST-00418342_t2	ST-00423444_t1	ST-00423444_t2	ST-00466055_t1	ST-00466055_t2	ST-00505289_t1	ST-00505289_t2	ST-00525539_t1	ST-00525539_t2	ST-00531850_t1	ST-00531850_t2	ST-00550067_t1	ST-00550067_t2	ST-00596988_t1	ST-00596988_t2	ST-00597582_t1	ST-00597582_t2	ST-00606222_t1	ST-00606222_t2	ST-00611296_t1	ST-00611296_t2	ST-00616972_t1	ST-00616972_t2	ST-00622319_t1	ST-00622319_t2	ST-00624870_t1	ST-00624870_t2	ST-00630737_t1	ST-00630737_t2	ST-00631493_t1	ST-00631493_t2	ST-00632345_t1	ST-00632345_t2	ST-00634998_t1	ST-00634998_t2	ST-00641613_t1	ST-00641613_t2	ST-00648002_t1	ST-00648002_t2	ST-00651926_t1	ST-00651926_t2	ST-00652037_t1	ST-00652037_t2	ST-00653378_t1	ST-00653378_t2	ST-00656708_t1	ST-00656708_t2	ST-00659767_t1	ST-00659767_t2	ST-00660767_t1	ST-00660767_t2	ST-00685031_t1	ST-00685031_t2	ST-00705243_t1	ST-00705243_t2	ST-00705245_t1	ST-00705245_t2	ST-00708220_t1	ST-00708220_t2	ST-00709819_t1	ST-00709819_t2	ST-00711931_t1	ST-00711931_t2	ST-00714687_t1	ST-00714687_t2	ST-00718962_t1	ST-00718962_t2	ST-00723045_t1	ST-00723045_t2	ST-00730777_t1	ST-00730777_t2	ST-00731125_t1	ST-00731125_t2	ST-00731336_t1	ST-00731336_t2	ST-00731705_t1	ST-00731705_t2	ST-00732959_t1	ST-00732959_t2	ST-00739471_t1	ST-00739471_t2	ST-00745902_t1	ST-00745902_t2
DAS28	l	l	l	l	l	l	l	m	l	l	m	m	l	l	l	m	l	l	l	l	m	m	l	l	m	l	h	m	l	l	l	l	l	l	l	l	l	l	m	m	m	l	m	l	m	l	h	h	m	h	l	l	l	l	l	l	l	h	m	m	l	l	l	m	l	l	l	m	l	l	l	l	l	m	m	m	h	l	l	m	l	l	l	l	m	l	m	m	m	m	m	m	m	m	m	l	m	l	l	l	h	h	l	l	l	l	l	h	m	m	m	m	l	l	m	m	l	m	h	h	l	m	l	l	l	l	l	l
100009331	0.2335	0.529	0.4183	1.2502	1.2137	0.9446	1.3336	0.2707	0.7091	1.1327	1.5316	0.1217	0.6632	0.2983	5.0383	1.2862	0.4724	1.1386	0.2381	0.1227	0.6813	5.1683	0.6939	0.2966	0.5489999999999999	1.3064	0.7811	0.4718	1.2664	0.7629	3.9229	5.0549	1.5049	1.2778	1.0733	0.5624	2.2934	5.9469	0.7713	1.4455	1.6758	0.7739	2.7657	6.0025	0.9947	0.7517	0.295	0.2793	0.8744	0.8473	3.3021	4.425	0.7377	1.1809	3.6774	4.7508	0.9199	0.9376	1.4080000000000001	1.8447	2.1968	0.3834	0.5272	1.1852	5.2751	2.0008	1.5795	0.9246	0.1217	0.3585	0.6337	0.4114	0.617	0.4081	3.3598	1.9267	0.5014	1.5535	2.2565	2.2356	1.7771	1.0609	1.0053	3.1477	0.5094	1.2187	0.255	0.297	2.5553	1.9347	0.7190000000000001	0.7584	3.6260000000000003	0.3825	0.473	0.2093	2.9353	0.7343	1.1646	0.7558	0.3977	0.4316	1.5551	0.9127	2.0724	0.8154	1.4068	2.5817	0.5825	1.0554	0.2709	0.6263	2.3161	0.815	1.1675	1.4055	0.3698	0.703	1.9141	0.3986	1.4174	0.4949	1.1415	1.2553	1.2855	0.9489	2.04	0.2375
100021374	0.20199999999999999	0.7339	4.1203	6.3974	2.025	3.4696	0.1214	0.1096	1.3	1.2634	0.0456	0.0456	1.9741	2.1812	0.6819	4.89	0.0456	3.0934	0.1699	0.5553	2.0602	2.336	3.1201	2.6693	3.1741	3.1602	0.4053	0.5361	0.59	0.7801	0.5861	1.8846	1.4017	0.4648	0.7609	1.1683	3.6011	1.4619	1.3743	0.3542	0.6415	0.2314	1.8964	8.4917	0.8294	0.4313	0.1624	0.0456	0.5912	0.6988	0.3279	0.1233	1.432	0.3687	1.0716	0.4393	0.2464	0.22399999999999998	1.0775	2.3129	0.9682	0.8933	0.5357	1.4395	1.1583	1.528	0.5995	0.0456	0.8793	0.8883	1.8184	0.8909	0.2159	0.154	3.9688	3.0302	1.2059	5.9479	0.0949	0.1127	0.2156	0.5753	0.1061	0.7559	0.6769	0.4168	1.4382	0.4074	0.3224	0.9928	2.1112	0.5239	0.7688	1.0072	1.8122	1.2605	0.2034	0.0456	0.3278	1.278	0.2703	0.1486	0.7001	1.0243	0.8958	4.3746	1.9926	2.4616	0.4359	0.2583	0.0456	0.0456	1.6099	1.151	2.8923	0.1967	0.3274	0.0456	0.494	1.1415	1.7642	0.8824	0.3517	0.6809	1.6853	2.3039	1.4134	0.9223
100015643	0.9515	0.6607	1.6668	1.3733	0.9937	1.4472	0.9404	1.0327	0.7959	0.8576	1.6725	0.3485	0.4875	0.3356	1.0768	0.8194	0.3478	0.4407	1.4833	1.0705	1.5653	3.5614	1.0007	0.9687	1.4813	1.7927	0.6008	1.0348	1.3919	3.8056	0.4965	0.647	0.9990000000000001	0.5257	0.7463	1.0416	0.2222	0.4805	0.603	0.965	0.8278	0.7885	0.7361	1.0593	0.6884	0.8274	1.4014	0.6853	0.648	1.943	0.8568	1.1889	0.4202	1.1677	0.6142	1.4814	0.7546	0.5406	1.4928	1.5436	1.2699	1.046	0.4093	0.9199	1.3942	1.371	0.6337	0.6392	0.7055	1.5467	1.0982	0.8325	1.0832	0.615	0.9839	2.1442	0.5822	0.45399999999999996	0.5869	0.5228	0.988	1.7233	0.6657	1.1931	0.9129999999999999	1.003	1.0994	1.9527	0.84	1.1975	0.9344	1.0273	1.1442	0.7943	0.4387	0.9793	1.2011	3.1369	0.8503	1.6742	1.0294	1.2273	1.2241	1.1214	1.0063	1.0219	0.7388	0.7077	0.8606	0.7458	1.2995	1.2365	1.2626	0.7628	1.4980000000000002	1.9236	1.4244	1.0395	2.2648	5.9876	0.8029	1.6423	1.1853	1.5784	1.0671	2.065	1.0839	1.0865
100020423	2.5638	1.7724	2.1534	1.2116	1.1079999999999999	0.8099	0.6031	0.4815	1.1611	0.4023	2.3661	1.8338	0.6703	0.8479	1.4345	1.4049	2.365	0.978	1.1525	0.9396	1.5526	1.6331	2.2206	1.2715	1.8980000000000001	0.4884	0.705	0.3875	0.6612	1.0492	0.9990000000000001	1.6519	0.551	0.8281	0.581	0.7556	1.1188	0.502	1.9624	1.4798	0.6696	0.6007	1.4657	0.7523	0.6604	1.1673	5.7333	4.5325	0.9346	1.4409	0.8823	1.0954	1.001	1.4499	0.3928	0.5989	0.4437	0.6966	0.924	0.7852	0.7814	0.7762	0.6284	0.6831	1.2513	1.3323	1.3743	1.5587	0.6671	1.0675	0.8969	0.8005	0.8226	1.1514	0.8015	0.7749	2.9848	1.4841	0.6743	0.8844	0.9988	1.2696	0.3423	0.6485	1.2238	1.4989	1.1969	2.3732	0.9942	1.8253	0.6998	0.6092	1.2841	1.5583	2.0396	3.3076	0.9159999999999999	1.0012	1.6575	1.8759	0.6645	0.9143	1.0099	0.731	0.8258	0.9785	1.0335	1.2413	1.3487	0.6374	1.8274	0.7392	0.5831	0.4001	0.5317	0.7495	1.4429	0.4575	1.2912	0.4672	0.7845	0.2634	1.2836	2.3044	1.13	0.6705	0.4481	1.0559
100005717	1.6804	1.2439	2.031	0.8028	1.4439	1.0976	0.3496	0.9618	0.7331	0.7448	0.9889	1.3146	0.5643	0.7906	1.7611	1.4035	0.9842	0.7552	1.2032	0.4746	0.9263	1.1492	1.2508	1.5531	0.909	0.3819	1.0128	0.9085	0.8336	1.0111	0.8011	0.8490000000000001	0.5463	0.75	1.2474	1.7865	1.3467	1.0556	1.7405	1.8246	0.4417	0.7378	0.8403	0.912	0.8549	0.7976	0.996	0.6928	0.9562	2.0224	1.0617	1.2086	0.6936	2.4603	0.9657	1.4373	0.7515	1.0090000000000001	1.2476	2.4452	0.8274	1.2519	0.3641	0.298	1.9315	0.7716	0.9888	1.25	0.9727	1.107	1.0459	1.2189	0.7375	7.5149	0.3511	0.8008	1.0425	1.5048	0.8319	1.2949	0.8289	1.1605	1.7996	0.6373	0.8358	1.8667	0.5691	0.9692	1.0624	1.0547	0.9835	0.6788	0.7999	1.0905	1.2278	1.9307	0.3632	0.4835	1.0054	1.3007	0.6699	0.9731	0.5312	0.4714	0.6902	0.8729	0.9283	0.91	1.0126	0.5779	0.7184	0.6975	1.1877	0.6565	1.216	3.2880000000000003	2.1875	1.1445	3.6572	1.5508	0.7435	1.1797	1.6023	2.1363	0.6595	0.8026	0.3061	1.2893
100001999	3.5461	4.7031	0.3413	0.2493	0.9361	0.6514	1.7554	2.0393	0.7552	0.7542	4.4974	1.9874	0.6923	0.8518	0.9945	0.8918	0.7797	0.4041	1.9269	1.8030000000000002	0.368	0.3428	1.0446	1.1152	1.0998	1.4077	11.8686	13.3947	0.6398	0.7107	0.0678	0.0678	1.7596	2.7308	1.2255	1.5531	0.0678	0.2501	1.3888	0.9074	1.1313	1.163	0.0678	0.19	0.4129	0.6325	1.7696	0.7863	0.6674	0.5476	0.7143	1.0	1.7422	1.4254	1.2269	1.3343	0.643	0.6049	1.1689	1.2667	0.2324	0.4619	1.0167	0.8334	2.0987	2.7766	0.9041	1.0487	3.4332	2.4521	2.46	2.8851	0.5131	0.1345	0.0678	0.7102	0.1196	0.2853	1.0	2.0419	0.0678	0.0678	0.5185	1.0967	0.0809	0.102	0.3683	0.568	0.4706	0.4054	0.6896	0.4806	0.0678	1.3509	0.0678	0.0678	0.0678	0.0678	1.3223	1.0505	1.1313	1.4879	0.6975	0.5353	1.2233	1.2287	1.1947	0.546	2.1189	2.9713	0.5598	0.3934	0.6931	1.9549	1.8966	4.1584	3.497	1.6683	1.2398	2.0842	0.3608	0.5943	0.0678	0.0678	0.5884	1.2408	5.7475	5.1357
100002488	0.2481	0.6755	2.1724	2.7025	0.6414	0.7679	0.6566	1.0645	1.8157	2.6818	6.6187	19.714000000000002	0.3437	0.3883	3.2962	3.2459	2.1006	12.9857	1.1576	1.0561	0.14300000000000002	0.1698	4.11	2.1003	1.4519	0.8293	1.45	0.902	0.4872	0.5539999999999999	0.9143	2.0547	0.7634	0.6108	1.1443	2.279	2.2615	3.7023	0.4149	0.8254	0.187	0.4918	8.1199	4.0441	4.8005	6.6294	3.6173	3.7573	10.7219	2.7259	0.9578	3.3746	0.9762	0.5733	0.6337	2.0138	2.0442	1.0681	1.2453	0.8304	3.5598	4.2938	0.6743	0.4768	0.47100000000000003	0.8341	18.7796	25.686	1.9746	4.128	0.8763	0.5345	2.332	2.4033	0.2115	0.0655	34.3675	9.207	0.1949	0.1601	1.0422	1.798	0.4257	0.2293	1.8357	0.8291	0.2305	0.2629	0.8422	0.3634	0.4226	2.2566	1.0076	0.8029999999999999	0.9102	4.3028	3.0189999999999997	2.93	0.5652	3.7252	0.0601	0.0718	0.2298	0.1089	2.0071	6.8077	5.7008	5.3126	0.3009	1.4567	4.0951	1.4534	0.1667	0.4113	0.303	0.434	1.3218	0.5802	0.4714	0.2225	0.4731	0.3558	14.1498	4.8594	1.5889	2.2285	0.1273	0.2392
100002126	6.6126	8.0178	0.2993	0.2526	2.946	2.0539	1.2394	1.2782	0.5551	0.6564	2.6933	1.1238	1.8893	2.1924	1.3791	1.0789	0.4015	0.5836	0.7891	1.7792	0.2316	0.1959	1.0822	1.0188	0.6298	0.8517	29.7366	33.3745	0.2666	0.2738	0.0391	0.0391	5.5167	6.4478	1.7769	1.7114	0.0391	0.2373	0.5093	0.8277	1.173	1.1698	0.0391	0.0391	0.1413	0.185	6.2719	4.4311	1.9155	0.4757	0.7657	1.1315	3.8709	3.7612	0.6227	0.6626	0.6322	0.6737	0.7892	0.7006	0.3182	0.4447	0.7596	0.64	4.5769	5.8115	2.2641	2.3305	4.8488	2.0842	1.9987	2.2992	0.1383	0.0568	2.5335	3.2789	0.0391	0.0391	2.1961	3.4715	0.0391	0.0391	0.517	0.5725	0.1245	0.0994	0.2844	0.3589	1.1178	0.8532	0.8089	0.4922	0.7101	2.312	0.0391	0.0391	0.0391	0.0391	0.6242	0.4319	5.5896	5.8092	0.5262	0.363	1.4164	1.0135	1.4763	0.7791	2.2903	2.5752	1.7324	2.2314	0.5795	1.0003	2.5739	6.8941	1.367	1.0	0.6329	1.7189	0.3782	0.5652	0.0892	0.0391	0.5053	0.5884	14.6881	13.2611
100020478	0.9231	1.556	0.9229999999999999	1.3658	0.9865	0.7093	0.9959	1.5815	0.597	1.9339	0.9739	0.9196	1.1705	1.2318	0.6436	0.8459	1.5511	0.8311	1.57	1.7434	2.0136	0.3944	0.6363	0.4636	0.3019	2.1986	0.9866	1.1422	1.4749	1.4709999999999999	0.7503	0.3728	2.4522	2.2592	1.3188	1.3114	1.6197	1.7541	0.2636	0.451	1.7565	1.2889	1.3327	1.8561	1.156	0.6262	0.3327	0.4356	0.4615	0.5106	1.6204	0.9256	1.4508	0.732	1.2703	1.4276	0.6147	0.2719	1.6066	1.6492	1.0415	1.2228	0.7378	1.0008	0.9835	0.4314	1.351	1.0102	1.1865	0.6727	0.9673	0.8628	2.2522	1.0866	1.4963	1.2742	0.9871	1.1242	1.4669999999999999	0.6005	0.9052	0.7273	1.4852	0.5198	0.7627	0.4444	1.3780000000000001	0.87	1.781	0.48700000000000004	1.3896	0.3885	0.4083	0.5495	1.2512	0.2483	1.7379	1.5732	0.3735	0.6003	1.7307	1.2565	1.2242	1.0809	2.3448	1.6378	0.35700000000000004	0.5423	1.1687	1.3065	0.1952	0.4133	1.2196	2.8585	1.1848	1.8396	1.169	1.9417	0.9707	1.3064	0.6667	1.1522	1.0736	0.1876	0.9795	1.7379	1.3368	0.6209
250	3.2084	3.7071	1.1423	2.3317	0.4168	0.6501	1.0479	1.4006	0.5766	1.4673	0.7587	1.0083	0.5308	1.3006	0.5097	0.7875	1.7486	2.2834	1.7504	1.3305	1.2947	0.6762	0.7469	1.7793	0.6814	1.9932	0.6956	0.8476	0.8649	0.84	1.7276	0.9598	1.0856	0.7724	1.0338	1.5402	1.9368	1.5503	1.375	1.6993	1.1669	1.3678	1.4249	1.702	0.7705	0.5035	0.4052	0.8168	2.1342	1.5021	1.2393	0.8734	0.7796	0.4382	1.5941	2.3464	0.9876	0.7847	0.6472	0.5527	1.3578	1.4685	0.7427	0.9152	1.5246	3.6441	1.3209	1.0027	2.1789	0.5864	1.6230000000000002	1.9337	1.7249	1.2071	0.5218	0.7243	0.8278	1.3307	0.8422	0.8815	2.8507	2.2302	1.2517	0.5034	0.5341	0.6072	0.9537	2.0192	0.9895	0.8904	0.7629	0.8498	0.7091	1.0132	1.287	0.6962	0.7204	0.8357	0.6411	0.9914	1.0869	1.0235	1.3433	1.0875	1.6986	1.8465	0.7413	0.8348	1.0865	1.3922	0.2692	0.4831	0.6773	1.3615	0.8443	0.9917	0.3804	1.0194	0.5042	0.6023	0.6544	1.1312	1.6025	1.1615	1.2812	2.4171	0.8036	0.6509999999999999
100001526	2.5446	1.7173	0.8262	1.0063	0.3033	0.5884	2.6329	2.0428	0.8165	1.0155	0.7999	0.5833	1.1553	1.0686	1.7884	1.4763	1.2463	1.8291	0.9959	1.0051	1.173	1.2053	1.6613	1.2301	1.5471	1.8422	0.3033	0.7816	1.0144	1.2796	1.0231	0.6961	1.0169	1.1767	0.612	0.5703	0.9257	0.8668	0.7054	1.1065	0.8285	0.7171	0.6089	0.8523	0.8478	0.7962	1.1407	1.6705	1.1622	0.9875	1.2566	1.2114	2.208	2.3026	1.2546	1.5639	0.6263	1.0159	1.1747	0.8189	0.9991	0.687	1.0908	1.0172	0.7253	1.5707	1.3433	1.5208	2.0594	1.7559	0.7847	0.629	0.8106	0.6849	0.6323	0.5468	1.2943	1.0363	0.9657	1.1223	0.6965	0.7874	0.8376	0.7812	0.935	1.0339	0.8129	0.8113	0.9439	1.1492	0.9281	0.9431	0.8693	0.5999	0.6456	0.7522	1.0854	1.5030000000000001	1.5037	1.7764	1.0216	1.0666	1.193	1.0	1.2761	0.9807	0.9478	0.7405	1.5782	1.5213	0.9606	0.8532	0.4649	0.4105	1.2081	1.1952	0.8425	0.8531	0.6014	0.3033	0.6708	1.1065	0.6453	0.3755	0.99	1.1509	0.9664	0.8809
100003892	1.2249	4.1821	1.3105	1.2488	1.7385	2.2514	1.2453	0.9774	0.9797	1.2932	1.2799	4.5398	1.8704	1.1093	5.3111	2.4869	1.6398	1.3992	0.7329	0.6276	0.6818	0.8466	2.0366	1.2552	0.8678	0.8741	2.1185	0.2634	1.9661	0.9039	0.8837	1.0586	0.7409	1.0203	1.3907	1.3707	0.888	2.1614	0.3292	0.4674	0.3346	0.9254	1.7131	0.6723	1.187	0.3521	1.5098	0.5038	2.8953	0.2377	2.5109	3.614	0.7462	0.8682	0.4851	1.1446	0.3277	0.8941	1.4668	0.9713	0.4393	3.6629	1.1225	1.6780000000000002	1.8699	1.9914	0.0553	0.2361	0.3752	0.7554	1.4861	1.9666	0.6506	0.6479	0.4041	1.222	1.1457	3.4523	0.611	1.2094	0.7872	1.4119	0.5073	1.1283	0.8198	0.7076	0.9408	0.5185	0.5702	0.6033	1.8365	1.6373	0.4286	0.4321	0.868	1.4645	0.7993	0.7878	2.6714	4.5012	0.4546	1.2894	1.0565	0.6644	0.9306	1.2138	1.1592	1.4884	0.4488	1.5129	0.4755	0.816	0.3215	0.0553	1.2701	1.165	0.6872	0.2956	0.8055	0.0553	2.3467	0.4692	1.7164	2.0918	0.527	0.6874	0.4153	0.5675
100015831	2.2738	2.0419	1.1474	1.2032	1.0669	0.7296	1.9106	3.5703	0.6945	0.9108	0.6878	1.1675	1.5965	1.0898	1.0115	0.8507	1.2439	1.9746	1.5941	1.7678	0.9016	0.5042	1.1854	1.2789	0.6694	1.2204	1.1839	1.2018	0.8423	0.9162	1.4274	0.6895	0.7909	0.8629	1.4865	1.2855	1.1097	1.6316	0.7048	1.3279	1.4235	0.7372	0.9954	1.9564	1.5483	1.1233	0.4372	0.5912	0.491	0.4492	0.7240000000000001	0.5709	1.1111	0.8151	0.9235	1.6801	1.0969	0.56	0.7373	1.1881	1.1942	1.2373	1.1942	1.6326	1.1799	2.0866	0.6745	0.7629	2.645	2.5511	1.0937	0.8906	1.1945	0.6853	1.4698	1.1428	0.8117	1.3192	0.7068	1.0023	0.9108	1.1937	0.6794	0.3594	0.6521	0.4097	0.4636	0.7276	0.4153	0.7604	0.53	0.2655	1.0006	0.6266	0.9799	0.7155	0.9495	1.6652	0.8851	0.9217	1.6283	0.9552	1.2215	1.1418	1.2738	1.3789	0.7331	1.3836	0.6747	0.7377	0.9790000000000001	0.9387	1.515	3.0915	0.8495	0.9603	0.6931	0.8183	0.8706	0.8313	0.8123	1.0563	1.0717	0.9994	0.6253	1.0121	1.2988	1.0535
100015962	1.6159	1.6938	1.0	1.2347	0.8469	1.1399	1.4346	1.0974	1.2374	1.1544	0.669	1.225	1.3911	1.3873	1.6840000000000002	1.5461	1.0816	0.8665	1.9538	1.9433	2.2514	2.2663	1.3929	1.5884	0.8791	0.9311	0.7583	0.6595	0.7352	0.7043	1.0113	1.1072	0.9416	1.0501	0.9845	0.8866	1.1031	0.9625	1.0033	0.961	1.3486	1.3888	2.2993	2.3414	1.1473	1.1488	0.9793	0.8382	0.3904	0.384	0.7551	0.6779999999999999	2.6763	2.9813	1.0448	1.2349	0.8882	0.8022	1.4380000000000002	1.2541	1.4586	1.8413	0.7793	0.6777	0.8341	0.8417	1.1453	0.7972	1.7972	1.8599	0.8733	1.04	0.7675	0.8678	0.6827	0.7281	2.0128	1.3159	0.5208	0.6257	1.2478	1.6179	0.4517	0.9155	1.3297	1.4858	0.7963	0.9064	1.1973	1.1042	0.4536	0.6764	0.8163	0.7754	1.3292	1.5521	1.2651	1.6021	0.8579	1.0981	0.5884	0.7447	0.8636	1.2254	1.1276	1.2254	0.5783	0.9168	0.7426	0.9436	1.2701	1.9258	1.1365	0.9447	0.7631	0.9206	0.9993	0.9551	0.8859999999999999	0.384	1.0116	0.8986	1.2558	0.8999	0.9114	0.838	0.7509999999999999	0.7158
100001247	1.5092	2.1772	0.8309	0.9217	0.4656	0.6964	2.6358	4.1247	0.7682	1.9452	0.9516	1.0863	0.7785	1.0313	0.7478	0.8448	1.6485	1.252	1.1447	1.5137	1.6130000000000002	0.7007	0.8205	0.9613	0.4645	2.1324	0.7390000000000001	0.9093	1.1806	1.4008	4.4063	1.7607	1.3659	1.4323	3.3094	2.0428	0.9952	1.7546	0.2974	0.5482	2.1117	1.3489	1.4238	3.4347	1.538	2.008	0.5328	0.5889	1.4698	1.5268	3.4561	1.6186	1.1554	1.0063	2.8958	2.8659	1.122	0.452	0.8123	1.2639	0.9215	1.0781	1.0125	1.7759	0.8459	0.8348	1.1271	0.7115	1.1557	0.9857	0.6364	0.6282	1.2025	0.7068	1.0468	1.1127	1.0552	0.6316	1.0048	0.7814	1.8958	2.3108	1.4414	0.6669	0.5426	0.3928	0.72	0.7675	2.2125	0.4264	0.6675	0.2791	0.3028	0.35	0.6943	0.1941	2.2276	3.3475	0.7609	0.9063	1.2479	0.95	0.7819	0.6898	1.9296	2.0509	0.4352	0.4191	1.1902	1.8785	0.2779	0.5992	0.8595	1.0214	3.0689	3.5380000000000003	0.7815	1.188	1.1385	1.2656	0.9925	3.3808	1.5115	0.2193	0.5799	1.0067	0.748	0.7533
100001006	0.846	1.6705	0.5146	0.6906	1.2464	1.4025	2.1755	0.9893	0.8825	0.7189	0.5073	0.4211	0.8812	1.0261	0.7355	0.8664	0.9266	1.0596	1.4155	1.3195	1.7689	1.4833	1.1443	2.1073	0.9292	3.5702	1.4179	2.0862	1.1296	1.1917	0.8999	1.1124	1.2104	0.696	1.0104	0.9388	0.7177	0.8271	0.5936	0.6617	0.8579	0.8481	1.3586	0.8691	1.0114	1.0078	0.391	0.6697	1.4916	1.0694	0.7651	0.7831	0.5588	0.6324	1.8676	1.8876	1.0538	0.6666	1.2637	1.182	0.843	1.1478	0.9404	1.0234	1.2516	1.3288	0.8272	0.8459	0.5171	0.7953	1.5074	1.4217	1.7787	1.7303	1.3548	0.8905	1.2592	1.3461	0.7874	0.608	1.2455	0.9874	3.1298	1.5682	1.0933	1.0915	0.8049	0.6377	0.66	0.8767	1.1152	0.6607	0.9869	0.4982	0.5660000000000001	0.609	1.6111	1.0126	0.7851	1.791	1.1793	0.92	0.7746	0.5057	1.0417	0.6306	1.2522	1.1965	0.9632	1.2236	0.7808	0.5455	1.1061	0.7647	0.8001	0.564	1.4958	2.0608	0.7824	0.391	1.1011	1.3345	0.6608	1.0043	1.0	2.7075	1.8148	0.9106
338	1.3730000000000002	0.8999	0.8496	0.7373	1.5290000000000001	1.1065	3.5087	3.2979	1.2828	1.0764	1.0912	1.0719	0.9808	0.885	1.9447	1.6223	1.0515	1.4715	0.4143	0.8213	0.8799	0.9699	0.8236	0.9733	1.9715	1.4873	0.6685	0.9743	0.531	0.5716	0.7838	0.6685	1.4986	1.6655	1.0647	1.0287	0.8875	1.0666	1.1835	0.8322	0.8143	0.7464	1.3946	1.3677	1.4339	1.3982	2.9674	2.2565	0.8178	0.6513	0.8047	0.7964	1.1567	1.3019	0.6714	0.5565	2.2546	1.7773	0.4012	0.2792	1.0843	0.7278	0.4381	0.8845	0.8879	0.8855	0.9178	0.8094	0.7956	0.9692	1.1274	0.8815	1.2004	1.2766	1.4702	0.9308	1.8179	1.094	0.4773	0.8141	1.5317	0.9417	0.6609	1.1101	0.9501	1.0231	0.8566	1.2095	0.8190000000000001	0.8958	1.3028	0.6668	1.2733	0.9659	1.0991	1.6266	1.4359	1.4719	1.0651	1.5198	0.8343	0.745	1.0319	0.9702	0.9281	0.6524	1.6042	1.844	1.0712	0.9901	1.7132	1.6827	1.0908	0.8411	0.851	0.9726	0.8536	1.0061	0.9485	0.9939	1.0404	1.2516	1.1826	0.6069	0.7506	0.2926	0.7094	0.767
100000010	0.2248	0.1932	3.0439999999999996	4.4368	1.9503	3.0221	0.7981	0.4524	1.6461	1.5382	0.07	0.2437	5.5144	4.7941	0.1668	0.2533	0.0853	0.07	0.07	0.07	0.9147	2.5664	1.9836	3.8252	1.0328	0.6039	2.8141	0.8407	0.35600000000000004	1.0	0.8573	0.5032	1.3513	3.7959	1.5737	6.9137	0.1132	0.1286	2.0948	0.9905	0.3625	0.3777	0.4684	0.1296	0.0942	0.1343	0.2978	0.3041	0.4285	1.0909	0.6639	0.7959	3.1456	3.5295	2.6348	2.5338	0.341	0.5015	2.0235	2.0491	3.0121	3.966	1.6055	1.6627	0.8765	2.09	1.7093	0.07	0.1924	0.1273	0.2098	0.2044	0.07	0.6072	2.0774	2.8054	0.2875	0.2317	0.1594	0.2798	0.7973	1.0095	1.278	2.5757	2.7484	5.5037	1.0864	1.432	0.7120000000000001	1.1585	1.9019	4.6126	0.07	0.3342	1.8835	0.1189	0.1883	0.1492	0.0991	0.4894	0.7235	0.7938	1.9467	1.0022	0.6534	0.915	3.5397	2.2255	0.1442	1.5354	0.1909	0.07	2.5439	1.8386	0.2205	0.1571	1.9451	0.249	0.14300000000000002	0.2553	4.4676	3.0067	1.4677	1.7327	2.4603	0.4932	1.8011	1.6538
100001950	1.4351	1.9894	1.1192	1.3717	0.6866	1.0048	0.9098	1.0893	0.5406	1.0948	0.9034	1.1249	0.4979	1.0123	0.6589	1.0445	1.8817	2.0980000000000003	1.7895	1.3114	1.2293	0.7629	0.7419	1.0175	0.831	1.7701	0.6297	0.8038	0.7809	0.9672	0.9444	0.8746	1.2726	0.9006	1.1296	1.3723	2.3434	1.8297	1.9309	1.4681	0.992	0.9464	1.7221	1.9526	1.0523	0.7055	0.4807	0.805	1.6937	1.0017	1.0447	0.6377	1.0615	0.5815	1.4767	2.0769	1.3737	0.7581	0.7557	0.6546	2.3782	2.2245	0.8832	1.1147	0.7739	1.3626	1.0552	1.1095	0.2306	0.6526	1.5142	1.3854	1.7557	1.2094	0.8766	0.7481	0.9104	1.6038	1.0158	0.9865	3.5326	2.4244	1.1523	0.5711	0.5531	0.7225	0.7447	1.1049	0.9005	0.4687	0.8675	0.5046	0.6273	0.6356	1.3361	0.9328	0.8641	1.0702	0.6695	0.9511	1.074	1.002	1.361	1.1676	1.7434	2.5956	0.8949	0.9545	0.8227	0.8966	0.3398	0.3933	0.9952	1.7692	0.9983	1.1358	0.33799999999999997	1.1697	0.5412	0.3856	0.3946	0.8591	1.1368	1.2237	1.0521	2.4642	0.6533	0.5957
